time,pos_x,pos_y,theta,distance,vel_lin,vel_ang
15:05:51,-0.7860900873470873,3.572821759901298,0.23594521568535343,1.5981297010795195e-05,0.0,0.0
15:05:52,-0.7665161888047914,3.574307692134575,-0.11277530691348918,0.005886481146742209,0.12315789473684209,-1.0
15:05:53,-0.6100912062584707,3.4518790699504023,-1.026943091154785,0.038000393215552625,0.26,-0.6842105263157895
15:05:54,-0.5503236586446879,3.215061692154234,-1.5614014134469552,0.2246519334816291,0.24631578947368427,-0.26315789473684215
15:05:55,-0.5611036726418579,2.9679519251581747,-1.6197564796024337,0.23772230977258976,0.26,0.0
15:05:56,-0.5764837474523281,2.7267216252349002,-1.6497483389444987,0.23056822229695192,0.26,-0.052631578947368474
15:05:57,-0.6040149851595552,2.478149255425903,-1.7385217902787862,0.241671367646318,0.26,-0.1578947368421053
15:05:58,-0.6686873956086903,2.2343466974028883,-1.948594395524148,0.24380259317441452,0.26,-0.26315789473684215
15:05:59,-0.7871928517474537,2.0117682241227572,-2.186103496422921,0.24418431622025022,0.26,-0.26315789473684215
15:06:00,-0.9497630686851433,1.8210806736845344,-2.324324507196613,0.24205111601425844,0.26,-0.052631578947368474
15:06:01,-1.1339077261426047,1.6329411723803589,-2.3601302881982873,0.2464418471195457,0.24631578947368427,0.05263157894736836
15:06:02,-1.311413265231387,1.4508958967922014,-2.3494286656035452,0.2445954339591922,0.26,0.0
15:06:03,-1.4944172893097782,1.2729784927988361,-2.4098318199179123,0.24578165725172602,0.26,0.0
15:06:04,-1.684061768065194,1.1073908994301924,-2.419321963629855,0.24527646393935348,0.26,0.05263157894736836
15:06:05,-1.876138030508008,0.9299018927465375,-2.3653271656537815,0.24397610194850733,0.26,0.0
15:06:06,-2.0302789178862737,0.7560072249358599,-2.204814691393023,0.24008842589603677,0.24631578947368427,0.36842105263157887
15:06:07,-2.139178902575135,0.5375212207802377,-1.8417763805904488,0.2318489912494656,0.24631578947368427,0.36842105263157887
15:06:08,-2.1622331221181796,0.29165102739465487,-1.5198453275529704,0.23848023642640248,0.26,0.1578947368421052
15:06:09,-2.137593323182796,0.03633454431887858,-1.4849481728073448,0.23887565433950683,0.24631578947368427,-0.1578947368421053
15:06:10,-2.107303886530798,-0.20916449572799486,-1.4072800246514248,0.23815552473458892,0.24631578947368427,0.0
15:06:11,-2.067152992203603,-0.4539196517353993,-1.3959808030389633,0.2398940830880258,0.26,0.0
15:06:12,-2.0313510958286654,-0.6977191999802574,-1.4536293159924296,0.2382923947185781,0.26,-0.052631578947368474
15:06:13,-2.0079854973033355,-0.939999440818448,-1.495490288942743,0.23919229936255423,0.24631578947368427,-0.052631578947368474
15:06:14,-1.994381244356885,-1.1825174213739387,-1.534081189206226,0.23396787288403129,0.26,0.0
15:06:15,-1.9865823490516936,-1.4381656375790188,-1.5507325637074778,0.23653555087729822,0.26,0.0
15:06:16,-1.9820944379035788,-1.6846652370373274,-1.5555957630466002,0.2366469250770203,0.26,0.0
