time,pos_x,pos_y,theta,distance,vel_lin,vel_ang
15:05:17,-2.1316675509302563,-2.2812780985883356,0.2009752271887304,0.013566804472004377,0.06842105263157895,0.894736842105263
15:05:18,-1.9974694880998942,-2.1540311559167873,1.13690678384394,0.13033533170511433,0.24631578947368427,0.894736842105263
15:05:19,-1.962732442645883,-1.9427057708724746,1.56078534809922,0.24127513545799525,0.24631578947368427,0.1578947368421052
15:05:20,-1.9718504811394033,-1.760584947166623,1.685237947329669,0.1380946032237186,0.26,0.1578947368421052
15:05:21,-2.010963463627794,-1.506761711139792,1.7283787055058981,0.24413354950196234,0.26,-0.052631578947368474
15:05:22,-2.050236335358202,-1.264570867289881,1.7297300586060609,0.2365552505004705,0.26,-0.052631578947368474
15:05:23,-2.0864617303517434,-1.0186637752721828,1.716114944968826,0.2374749218018109,0.26,0.0
15:05:24,-2.117833070907496,-0.7785489892308797,1.6770338713817865,0.23893189585895416,0.24631578947368427,-0.052631578947368474
15:05:25,-2.136394391754525,-0.5338265744706011,1.604695092888942,0.23432307971811503,0.24631578947368427,-0.052631578947368474
15:05:26,-2.1316025104324274,-0.2781658048794016,1.4956641354267382,0.2369839724452181,0.24631578947368427,-0.052631578947368474
15:05:27,-2.1057076062116007,-0.03051473139440062,1.44039220840242,0.23958639034099216,0.24631578947368427,-0.052631578947368474
15:05:28,-2.073472551615734,0.21440363611027563,1.4373574058314942,0.2394025092689258,0.24631578947368427,-0.052631578947368474
15:05:29,-2.025441130725596,0.4586851683999426,1.3026840328783,0.23948350246335343,0.26,-0.1578947368421053
15:05:30,-1.9351692003427647,0.704473822059509,1.124097433378063,0.24146124704752264,0.26,-0.26315789473684215
15:05:31,-1.8071282880128132,0.9217703049328972,0.9480740180642275,0.24445510336281767,0.26,-0.052631578947368474
15:05:32,-1.647521863373367,1.1200854908516265,0.8649831739731653,0.24446232718859556,0.26,0.05263157894736836
15:05:33,-1.4789463488206966,1.3208250610779757,0.874305317249211,0.2446994899793538,0.26,0.0
15:05:34,-1.3129744909814784,1.5145290450043543,0.8396848348984514,0.24631827502986653,0.26,0.0
15:05:35,-1.1420381672789959,1.7019780424615425,0.8116253368764407,0.2446948213705682,0.26,0.0
15:05:36,-0.9637355861665711,1.884855923727931,0.7915624922989075,0.2467293550912309,0.26,0.05263157894736836
15:05:37,-0.8010402075986327,2.070663655197482,0.940124590879867,0.24018261078397668,0.26,0.26315789473684204
15:05:38,-0.6831999094830614,2.2862466264469803,1.1838334854217576,0.22911660806723017,0.24631578947368427,0.1578947368421052
15:05:39,-0.6077983266228082,2.522427593886818,1.340528218021377,0.2391909970277926,0.24631578947368427,0.1578947368421052
15:05:40,-0.5734931535242642,2.767931738188345,1.5433864182965533,0.24003247198770108,0.24631578947368427,0.1578947368421052
15:05:41,-0.5931686892813186,3.0173628765530593,1.738035778581794,0.23995232745739903,0.26,0.1578947368421052
15:05:42,-0.6544101642420397,3.2615915821533674,1.89348177410586,0.24348695605677845,0.24631578947368427,0.1578947368421052
15:05:43,-0.7350601127276516,3.4655679757665796,2.0069775552449056,0.23651839483607667,0.16421052631578947,0.0
15:05:44,-0.786661222586604,3.571750068222028,2.012320268720321,0.15164286272100097,0.0,-0.64
15:05:45,-0.7867050831500302,3.572303040274945,1.1420615693205842,0.038343742813542595,0.0,-0.6842105263157895
15:05:46,-0.7864614425925414,3.572576715453865,0.6188189983230744,0.0018129561665838005,0.0,-0.368421052631579
15:05:47,-0.7861653010340297,3.5727857064007704,0.33350395604733735,0.0007730126379420875,0.0,-0.1578947368421053
