time,pos_x,pos_y,theta,distance,vel_lin,vel_ang
16:01:42,-0.7775025771539618,3.5631398658176336,-0.035138749725179004,0.004253101909494579,0.1094736842105263,-1.0
16:01:43,-0.6048485815241065,3.450089823670866,-0.9712565740867249,0.008887379229947201,0.24631578947368427,-0.7894736842105263
16:01:44,-0.5365837506318842,3.212157862468991,-1.5397105740596086,0.008848431742010825,0.26,-0.26315789473684215
16:01:45,-0.5524131715125936,2.958336912339877,-1.6702632214572684,0.008651751478567869,0.26,0.0
16:01:46,-0.5752605725702926,2.721031012265364,-1.6708480605302736,0.008444432574950958,0.26,-0.052631578947368474
16:01:47,-0.6074792624382642,2.472389701303763,-1.7399806016709902,0.00856086828102784,0.24631578947368427,-0.1578947368421053
16:01:48,-0.669531656139333,2.218879668461831,-1.8861504489938052,0.008720570362005383,0.26,-0.1578947368421053
16:01:49,-0.7686177063946417,1.983253819302165,-2.0518702914997307,0.009135831861344666,0.26,-0.1578947368421053
16:01:50,-0.9152356585554492,1.7739383157048705,-2.297507630810265,0.00884051249789201,0.24631578947368427,-0.052631578947368474
16:01:51,-1.0949399000566922,1.5839839295606943,-2.351672383129312,0.008823414579056547,0.26,-0.052631578947368474
16:01:55,-1.2099119526401823,1.4748926357845504,-2.407102359586695,0.00849242245201482,0.26,-0.052631578947368474
16:01:55,-1.293657907364391,1.3997696970233993,-2.4183022757944674,0.00922559418854036,0.26,0.05263157894736836
16:01:56,-1.490362837113022,1.2323520310541862,-2.4673268827070114,0.009068650119368134,0.26,0.0
16:01:57,-1.6957326662922751,1.0668071140710653,-2.4627019941534276,0.008777707242435418,0.26,0.05263157894736836
16:01:58,-1.8891738456344858,0.9032007632682398,-2.4037880649518777,0.008702313179799501,0.26,0.1578947368421052
16:01:59,-2.055736069717619,0.7195707186775627,-2.1963202658901664,0.008750134337145731,0.24631578947368427,0.26315789473684204
16:02:00,-2.1673382940247623,0.4946085262696642,-1.8448793994736834,0.00854292889727707,0.26,0.4736842105263157
16:02:01,-2.1879293903294283,0.24617355207830044,-1.4951896928666442,0.008780691629025636,0.26,0.26315789473684204
16:02:02,-2.1462082947190924,-0.0006347216051271708,-1.3301596755035159,0.008170770451404115,0.24631578947368427,-0.052631578947368474
16:02:03,-2.092727448143377,-0.2523708476997977,-1.3712247771150399,0.0086268409827826,0.26,0.0
16:02:04,-2.0402358093686734,-0.4958326502020809,-1.333090982732857,0.008834139442447434,0.26,0.0
16:02:05,-1.9839421862475617,-0.7359999707570206,-1.3594840348045565,0.008499034900086884,0.26,-0.1578947368421053
16:02:06,-1.9421451135027796,-0.9886318974470326,-1.4438043567057925,0.00874569305441619,0.26,-0.1578947368421053
16:02:07,-1.930735917747292,-1.2376270278490538,-1.5928976049687353,0.008438590383345485,0.26,-0.052631578947368474
16:02:08,-1.9435129543792344,-1.4842924367524686,-1.6556834454531957,0.008374520580579784,0.26,-0.1578947368421053
16:02:09,-1.9663783056032271,-1.7401074516272077,-1.654476675069738,0.008849027789761358,0.26,-0.052631578947368474
16:02:10,-1.9980911409734192,-1.9905438344012818,-1.7656090542510505,0.00844144794931898,0.26,-0.1578947368421053
16:02:11,-2.0639678500973018,-2.2058731306852373,-1.975191571427836,0.005454065900553513,0.16421052631578947,-0.1578947368421053
16:02:12,-2.1239923703910395,-2.3185730501816777,-2.1845388225658993,0.0027210375756552747,0.0,0.16210526315789467
16:02:13,-2.1270621140973502,-2.3219342694749643,-1.3962386017891681,7.207015727566273e-05,0.0,0.894736842105263
16:02:14,-2.128052490867205,-2.320062354392896,-0.7292627469902919,4.6740148208844235e-05,0.0,0.4736842105263157
16:02:15,-2.1289593208871733,-2.3195874778123806,-0.3494076205563466,2.766781899244193e-05,0.0,0.26315789473684204
16:02:16,-2.1294737493310896,-2.3194847551045585,-0.15436285852721296,1.5993587585197082e-05,0.0,0.1578947368421052
