time,pos_x,pos_y,theta,distance,vel_lin,vel_ang
14:21:12,-2.48284718488312,-2.499953914992367,0.004261009968263044,0.00551184469524393,0.24631578947368427,0.7894736842105262
14:21:13,-2.260738522727574,-2.4244368626907487,0.6227015444516416,0.008810211959161474,0.24631578947368427,0.4736842105263157
14:21:14,-2.099755449689176,-2.2390611118690233,1.0612498762213503,0.008830100079786346,0.24631578947368427,0.048421052631578865
14:21:15,-1.9764996774058654,-2.018471965175777,1.05773560555056,0.00837499455308791,0.26,0.05263157894736836
14:21:16,-1.9068420723176558,-1.77899763592169,1.5444351647353332,0.00881329294664544,0.26,0.36842105263157887
14:21:17,-1.93440674726967,-1.5302593560666409,1.7664064123838186,0.008358764762971944,0.24631578947368427,0.05263157894736836
14:21:18,-1.9915328407413033,-1.2792855671221357,1.8163224102774007,0.008314567746782709,0.24631578947368427,-0.052631578947368474
14:21:19,-2.0475954354016723,-1.038298533606372,1.782334779217635,0.008861450930870478,0.24631578947368427,-0.052631578947368474
14:21:20,-2.0922922639860553,-0.8212471435678834,1.7712821483198053,0.006045372051078407,0.26,-0.052631578947368474
14:21:21,-2.136130568867151,-0.5828006024774905,1.7314893993488416,0.008377092941877037,0.23263157894736847,-0.052631578947368474
14:21:22,-2.1678310687007087,-0.33926326069979257,1.6481491736567588,0.00834161628847961,0.24631578947368427,-0.1578947368421053
14:21:23,-2.169645180333943,-0.09008562644393595,1.5186225745045951,0.008838575821617681,0.26,-0.1578947368421053
14:21:24,-2.1423642748049514,0.16551335278852192,1.4202777622110505,0.008840015685485285,0.26,-0.1578947368421053
14:21:25,-2.0932985920398495,0.40990029225065805,1.3345878035337206,0.00876586601027109,0.26,-0.052631578947368474
14:21:26,-2.024607771535943,0.6499001720698718,1.2432142661121703,0.008552655657136313,0.24631578947368427,-0.052631578947368474
14:21:27,-1.9325665821161884,0.8808823473147694,1.07355794239611,0.008125892696401798,0.26,-0.368421052631579
14:21:28,-1.7771460427714623,1.0819254537414242,0.803254767019846,0.009252936549471149,0.26,-0.052631578947368474
14:21:29,-1.588170023057323,1.2594858758192375,0.7252547247526425,0.008688009885783969,0.26,0.0
14:21:30,-1.3971086596276185,1.4289473607713339,0.7169209086514031,0.009221145327629722,0.26,0.0
14:21:31,-1.206434823960419,1.5992830051806501,0.7319276373539668,0.009190637912601435,0.26,-0.052631578947368474
14:21:32,-1.0141244426569282,1.7686376028731805,0.7273461756863997,0.00876212505598992,0.24631578947368427,0.1578947368421052
14:21:33,-0.8415029679150936,1.9443744657049193,0.8624926603056512,0.008770549991125256,0.26,0.26315789473684204
14:21:34,-0.6943499049169226,2.1530148279592525,1.0415976060432115,0.008816180645921016,0.23263157894736847,0.26315789473684204
14:21:35,-0.6028353852078627,2.3799494658534597,1.332038465071955,0.00869001310821752,0.26,0.26315789473684204
14:21:36,-0.5802809374740617,2.626735498080348,1.6214568200465367,0.008233928053912584,0.24631578947368427,0.26315789473684204
14:21:37,-0.6208679602027409,2.8833358600561847,1.805181294523455,0.008254154794206176,0.24631578947368427,0.05263157894736836
14:21:38,-0.6844042486467389,3.12474747038934,1.8509107711941697,0.008825154055456384,0.26,0.05263157894736836
14:21:39,-0.7582102171634,3.360945984730448,1.8856065107212836,0.007898169195995702,0.24631578947368427,0.05263157894736836
14:21:40,-0.8145898114672075,3.523099431106421,1.914487776076178,0.0015782709878417896,0.0,-0.7473684210526317
14:21:41,-0.8151956574671516,3.5246510139979277,1.0838981422689093,3.36560033324135e-05,0.0,-0.6842105263157895
14:21:42,-0.8149619952796249,3.5249666971041367,0.5955758302034696,2.1693708136795517e-05,0.0,-0.368421052631579
14:21:43,-0.8147798511895618,3.525111402064428,0.328822960536631,1.0303867217070876e-05,0.0,-0.1578947368421053
14:21:44,-0.8146954740085346,3.5251445854281576,0.2807021031207005,1.008707606939658e-05,0.0,-0.1578947368421053
